onet_code,Title,OCC_CODE,L0,w1999,w2003,w2007,one_to_one_all,dW_robot,proj_robot,dW_software,proj_software,dW_clone,proj_clone,dW_llm,proj_llm,dlnw_full,dlnw_early,dlnw_late
15-1244.00,Network and Computer Systems Administrators,15-1244,0.0019530162341211486,23.690289795773083,27.504517121067767,31.78771274817489,False,-0.013994437988186267,-9.00849517389691e-05,-0.20085787011213824,-0.0019109115594259966,-0.07287735334238886,-0.0010058839442900927,-0.15777981464083238,-0.0021050718030259704,0.29401457262369135,0.1492849992042644,0.14472957341942694
15-1251.00,Computer Programmers,15-1251,0.0034070307295351277,24.55,29.48999999999998,32.730000000000004,True,-0.016203183173151874,-5.27869687444607e-05,-0.1693676574167187,-0.0010985913813624639,-0.0691903804449393,-0.0005620041953427546,-0.13191004613877455,-0.0009307754421092929,0.28758023427255974,0.18333936858665467,0.10424086568590507
15-1252.00,Software Developers,15-1252,0.003200971757868011,30.709433818592075,35.609545930360206,41.12389438407468,False,-0.03477407044775925,-6.468610341893118e-05,-0.6662626792327248,-0.002435870138880624,-0.2941804418644895,-0.0009357896061146335,-0.5636078809066848,-0.0020238156278940722,0.2920194265493494,0.14804384812804106,0.14397557842130837
15-1253.00,Software Quality Assurance Analysts and Testers,15-1253,0.003200971757868011,30.709433818592075,35.609545930360206,39.83504486084811,False,-0.041350265048153756,-9.603418247372716e-05,-0.8339721446339423,-0.0028615862400066614,-0.3356274547523093,-0.0016137133235256064,-0.653833902884815,-0.0027102338318775307,0.26017715110135686,0.14804384812804106,0.11213330297331581
15-1254.00,Web Developers,15-1254,0.0006337747477018334,25.239999999999995,28.42,32.79999999999999,False,-0.01601298183970988,-0.00013374793747627093,-0.2249962070240925,-0.00227655265498824,-0.17437967109544275,-0.0017997662647740364,-0.25973808985684044,-0.0027093684986788857,0.2619984777170856,0.11866308499594247,0.14333539272114315
15-1255.01,Video Game Designers,15-1255,0.0006337747477018334,25.239999999999995,28.42,33.514685635376,False,-0.013408301152046323,-5.1563025161275076e-05,-0.13311998890576265,-0.0008092799918359103,-0.14845919542161087,-0.0008129045596151341,-0.2567018628242248,-0.0014663617236278233,0.28355368227420996,0.11866308499594247,0.1648905972782675
15-1299.01,Web Administrators,15-1299,0.001279409004564364,12.7,14.410000000000004,25.883675695830416,False,-0.020912397162475456,-0.00013880902566655362,-0.3833046975364152,-0.003236162001515555,-0.22985714523440698,-0.0018405452292934704,-0.3512414536248155,-0.0027283880138618335,0.7120104945154675,0.1263204165468852,0.5856900779685823
15-1299.03,Document Management Specialists,15-1299,0.001279409004564364,12.7,14.410000000000004,25.883675695830416,False,-0.014652548841354559,-5.440315170123317e-05,-0.16424042605846478,-0.0016058937268886198,-0.2298558890816106,-0.001656997083181083,-0.32039306168495885,-0.002468258366839588,0.7120104945154675,0.1263204165468852,0.5856900779685823
15-1299.05,Information Security Engineers,15-1299,0.001279409004564364,12.7,14.410000000000004,25.883675695830416,False,-0.02559064065213625,-6.737955200144742e-05,-0.3653520729347033,-0.0011895778436242935,-0.502188422084911,-0.0016977861477115819,-0.653689978255591,-0.0022453272408571702,0.7120104945154675,0.1263204165468852,0.5856900779685823
15-1299.08,Computer Systems Engineers/Architects,15-1299,0.001279409004564364,12.7,14.410000000000004,25.883675695830416,False,-0.039002692550050386,-0.00018406147809644377,-0.9450503377091724,-0.006037716741360672,-0.34074056406758446,-0.002175053997350969,-0.5730223460711543,-0.0036022302256750434,0.7120104945154675,0.1263204165468852,0.5856900779685823
15-1299.09,Information Technology Project Managers,15-1299,0.001279409004564364,12.7,14.410000000000004,25.883675695830416,False,-0.010416459319852984,-5.855498791382835e-05,-0.08201196550050827,-0.0005493668423590467,-0.3919103748330732,-0.0032611479898836393,-0.3907735649097686,-0.002819617509931257,0.7120104945154675,0.1263204165468852,0.5856900779685823
15-2011.00,Actuaries,15-2011,8.095404079258647e-05,31.879999999999995,34.86,41.2,True,-0.010307549975043708,-5.412122634283631e-05,-0.09495983737007431,-0.0005545559204073726,-0.29520092214413635,-0.0016719667031715353,-0.3575666905897534,-0.00203335724556298,0.25645940243346654,0.08936118616986066,0.16709821626360588
15-2021.00,Mathematicians,15-2021,2.2236579676307588e-05,32.85999999999999,37.63999999999999,43.69,True,-0.018867653293128648,-9.261983247844276e-05,-0.2501382364553209,-0.0018361297391741118,-0.4513306307789448,-0.0036499665801101215,-0.2895678046666194,-0.0020443377123593306,0.2848631303542226,0.13581120210805686,0.14905192824616575
15-2031.00,Operations Research Analysts,15-2031,0.00028205006569136814,23.35,28.03000000000001,32.19,True,-0.030428962739374097,-8.693146807545154e-05,-0.4719294947217496,-0.002279228612158227,-0.675345985995393,-0.002880889049624691,-0.7413082944004352,-0.0032012721641066664,0.3210588611958105,0.18267838106179113,0.13838048013401938
15-2041.00,Statisticians,15-2041,9.423153474423679e-05,22.65000000000001,28.64,33.60999999999999,True,-0.049771196872392384,-0.0002702306936877866,-0.6368187324261235,-0.0038236631016933644,-1.1392763509437327,-0.006190859919511267,-1.3481396794380212,-0.007275391249394116,0.39466378980797057,0.23464449016340128,0.1600192996445693
15-2041.01,Biostatisticians,15-2041,9.423153474423679e-05,22.65000000000001,28.64,33.60999999999999,True,-0.04667124229711728,-0.00018142089904648267,-0.46061802941833785,-0.0016418707688232292,-2.302794260480961,-0.009580277840534435,-1.6025324082237165,-0.006005789450184734,0.39466378980797057,0.23464449016340128,0.1600192996445693
15-2099.01,Bioinformatics Technicians,15-2099,1.0054801244939084e-05,17.44,17.570000000000004,24.75845726534927,False,-0.024818154644402412,-0.0001366642848515131,-0.4008574485432609,-0.0031131002026362946,-0.44753320057595497,-0.002524766168803376,-0.4478290019374406,-0.002489587699803452,0.35040071985596866,0.007426483718172339,0.3429742361377963
17-1011.00,"Architects, Except Landscape and Naval",17-1011,0.00045788017976953365,23.67,27.860000000000003,32.51,True,-0.025658515882021823,-7.571774041637735e-05,-0.41305943925467253,-0.0029011582338563865,-0.1315021558650154,-0.0010903689821103576,-0.292954136668056,-0.002245322498179446,0.3173393107899214,0.16298354482576727,0.15435576596415412
17-1012.00,Landscape Architects,17-1012,8.939749568416992e-05,19.24,24.27,27.68,True,-0.020870170251438946,-4.9349195906114374e-05,-0.31903966622817753,-0.0021103968636354766,-0.09735740606997845,-0.0003917614055358435,-0.2252107283713937,-0.0010239916664263585,0.3637186855119081,0.2322495745009494,0.1314691110109587
17-1021.00,Cartographers and Photogrammetrists,17-1021,3.9639120292548306e-05,19.200000000000003,21.239999999999995,24.02000000000001,True,-0.023736131967427312,1.873306936371678e-05,-0.11983912265022074,-0.0006829046564770348,-0.026664215815271144,-0.00023413427351607404,-0.08457869112348253,-0.000652272515077315,0.223976537618102,0.10097591734000178,0.12300062027810021
17-1022.00,Surveyors,17-1022,0.0003232360784831378,16.610000000000003,19.64,24.82,True,-0.030586468479634896,0.00014491323519401104,-0.19480478643717766,-0.0009133760368936167,-0.09628583870278895,-0.0009080322750899579,-0.19729320622816998,-0.0016649573915663764,0.40164485615125756,0.1675633793011162,0.23408147685014136
17-1022.01,Geodetic Surveyors,17-1022,0.0003232360784831378,16.610000000000003,19.64,24.82,True,-0.03194850132549858,-0.00010867784316003999,-0.7301082503895749,-0.006367129952270888,-0.06586133489974691,-0.00043121729018181566,-0.18219344899001153,-0.0012466326589476876,0.40164485615125756,0.1675633793011162,0.23408147685014136
17-2011.00,Aerospace Engineers,17-2011,0.0004627142188296005,31.35,35.83,43.71000000000003,True,-0.056323849500009175,-0.00016885754544423992,-1.9894846316889532,-0.009336771920846927,-0.10308293795855211,-0.00029333997603628857,-0.3430651868459266,-0.0009434537492349678,0.33236264179629416,0.13357126423793275,0.1987913775583614
17-2021.00,Agricultural Engineers,17-2021,1.4566571034334826e-05,26.25,24.51,32.54999999999999,True,-0.0335707227454352,0.0001263156060753799,-0.5164006574951536,-0.002057797703016422,-0.2718152528552346,-0.001813686011741063,-0.3878738798290006,-0.0026514281336277503,0.21511137961694526,-0.06858479149761143,0.2836961711145567
17-2031.00,Bioengineers and Biomedical Engineers,17-2031,4.1572735916575055e-05,24.36,30.61,36.27000000000001,True,-0.042851183530745476,-0.00010062023660349538,-0.9499740062336955,-0.0033325231420142905,-0.29356531296493993,-0.0015529011473881234,-0.574617465047027,-0.002462300675842904,0.39804851045311507,0.22838431011562488,0.1696642003374902
17-2041.00,Chemical Engineers,17-2041,0.00018453138438628586,31.839999999999996,35.459999999999994,39.180000000000014,True,-0.054623147421396887,8.849697317627847e-05,-1.3801680455598297,-0.01113016835469248,-0.03906115292103784,-0.0002839876762319145,-0.14470894160129952,-0.0009891053595411665,0.20744305154021303,0.1076819396698796,0.09976111187033343
17-2051.00,Civil Engineers,17-2051,0.0013477300899466425,25.83,29.730000000000004,34.48,True,-0.04511933955443178,-5.68218921966629e-05,-0.9440676722917755,-0.0035784036359225945,-0.1540882453645386,-0.0008555726792448435,-0.3784856781559969,-0.0019670423371176216,0.2888428386877431,0.1406200299022573,0.14822280878548577
17-2051.01,Transportation Engineers,17-2051,0.0013477300899466425,25.83,29.730000000000004,34.48,True,-0.03532154009216655,-6.558647550739257e-05,-0.8004466030584128,-0.004787729850251546,-0.13797428884683438,-0.0009251210814701635,-0.30136704681800325,-0.0018139692779681371,0.2888428386877431,0.1406200299022573,0.14822280878548577
17-2051.02,Water/Wastewater Engineers,17-2051,0.0013477300899466425,25.83,29.730000000000004,34.48,True,-0.04598918871252015,-4.409481540597491e-05,-0.9408112796478382,-0.0035531762187435835,-0.24428759299905797,-0.001256500243366238,-0.5408741876058221,-0.002624173328199055,0.2888428386877431,0.1406200299022573,0.14822280878548577
17-2061.00,Computer Hardware Engineers,17-2061,0.0003894301866789868,31.119999999999997,36.53,44.159999999999975,True,-0.044285290887011414,0.0005036332753414565,-0.5512813652536326,-0.0033490790854714438,-0.030393930388385712,-0.00018459082128429442,-0.11408636863526325,-0.0006701807624973544,0.34996870265864866,0.16028314149700051,0.18968556116164814
17-2071.00,Electrical Engineers,17-2071,0.0009617159575367696,29.15,33.48,38.1,True,-0.038180090697072684,-5.288990392154012e-05,-0.8457453960833404,-0.004742609792546306,-0.08901852351579544,-0.0005807274617958926,-0.23567419011889684,-0.0015746074040508089,0.26775936933615396,0.13849333282477305,0.1292660365113809
17-2072.00,"Electronics Engineers, Except Computer",17-2072,0.0006885605237159245,29.96,34.31,40.07000000000001,True,-0.045182724399880025,-6.35021716864581e-05,-1.2046419796622414,-0.0065793771494692226,-0.07555099781122812,-0.000415514184657107,-0.24637471666801936,-0.001358712674785596,0.29076476599903467,0.1355736982213398,0.15519106777769487
17-2072.01,Radio Frequency Identification Device Specialists,17-2072,0.0006885605237159245,29.96,34.31,40.07000000000001,True,-0.0305531923276273,-2.907143180486133e-05,-0.35463523232906585,-0.0023795752086973846,-0.10822044485345805,-0.0009522837659395316,-0.22294663075482193,-0.0017953348194628888,0.29076476599903467,0.1355736982213398,0.15519106777769487
17-2081.00,Environmental Engineers,17-2081,0.00033161507952058706,26.39,30.189999999999998,34.779999999999994,True,-0.036411808741116006,-0.0001525366629229314,-0.6426125441532344,-0.003765761540623085,-0.6566308884447761,-0.002963964633534266,-0.8200346519480116,-0.003928216272693692,0.2760573584109043,0.13452559320351476,0.14153176520738953
17-2111.02,Fire-Prevention and Protection Engineers,17-2111,0.00026084474768120816,25.160000000000004,28.68,33.45,True,-0.02919872044335272,-5.328261745871253e-05,-0.472671216706106,-0.0013261183865961867,-0.2602004295059076,-0.0010765915414735323,-0.5048860884799744,-0.0019231761977144515,0.2847963547419976,0.13094458389917962,0.15385177084281798
17-2112.00,Industrial Engineers,17-2112,0.0010049000398067002,26.809999999999995,30.230000000000008,34.34,True,-0.03422739989651055,-3.896717801954608e-05,-0.6074785698068715,-0.006648734127357582,-0.04133000720913461,-0.0004809296795654468,-0.13567780170723565,-0.0015050319765310906,0.24753590322146168,0.12005985654349915,0.12747604667796253
17-2112.01,Human Factors Engineers and Ergonomists,17-2112,0.0010049000398067002,26.809999999999995,30.230000000000008,34.34,True,-0.05300412670882048,-0.00020942412699324244,-1.0433293968157094,-0.004920783157073892,-0.5252306750217867,-0.0028839614753419147,-0.8196504187985089,-0.004115135879094992,0.24753590322146168,0.12005985654349915,0.12747604667796253
17-2112.02,Validation Engineers,17-2112,0.0010049000398067002,26.809999999999995,30.230000000000008,34.34,True,-0.054807821022086756,-0.0001192199201378755,-1.5754815856699436,-0.007192666993676594,-0.19973732042335063,-0.0006044474213965504,-0.506018746910977,-0.0016866130295645492,0.24753590322146168,0.12005985654349915,0.12747604667796253
17-2112.03,Manufacturing Engineers,17-2112,0.0010049000398067002,26.809999999999995,30.230000000000008,34.34,True,-0.038590859995236385,-0.00010349225595542185,-0.9045471330298573,-0.009182805946227848,-0.024321749247537525,-0.0002493045340379849,-0.09397272930906923,-0.0009341320908505846,0.24753590322146168,0.12005985654349915,0.12747604667796253
17-2121.00,Marine Engineers and Naval Architects,17-2121,2.8681965089730078e-05,27.89,33.89000000000001,36.64000000000001,True,-0.05979575862434772,0.0007004732311273232,-1.0227704739315013,-0.010558811476682672,-0.05586999436803621,-0.0006506622692523742,-0.17789594705515435,-0.00195314425928899,0.2728723381665321,0.1948517839795625,0.07802055418696963
17-2131.00,Materials Engineers,17-2131,0.00014005822503367069,28.29,30.25000000000001,37.09999999999999,True,-0.05295643066235464,4.4182656773935616e-05,-1.0439616495750337,-0.008506219983783671,-0.14379560946091532,-0.0012229353846682828,-0.3400546807170284,-0.002757863054460732,0.27110858429991325,0.06698779916337516,0.20412078513653809
17-2141.00,Mechanical Engineers,17-2141,0.0013078331542375574,26.85000000000001,30.719999999999995,34.76,True,-0.055343473226640044,-0.00015382794536764174,-1.7597103400334244,-0.014847584548625078,-0.048330250387093585,-0.00042437777707367383,-0.1589982662313921,-0.001253471466239354,0.2582014794423171,0.1346480873245972,0.12355339211771987
17-2141.01,Fuel Cell Engineers,17-2141,0.0013078331542375574,26.85000000000001,30.719999999999995,34.76,True,-0.048660070692259486,-1.4330042981714488e-05,-1.3079971447009822,-0.006717902642626954,-0.06807847946241179,-0.000285340226951263,-0.22171096832027695,-0.000990521980732525,0.2582014794423171,0.1346480873245972,0.12355339211771987
17-2141.02,Automotive Engineers,17-2141,0.0013078331542375574,26.85000000000001,30.719999999999995,34.76,True,-0.04005228784173728,-4.005536986105993e-05,-0.8428334102031106,-0.003163019733980604,-0.09407143265221972,-0.0004564407497645619,-0.27527339756119495,-0.0012502935915628013,0.2582014794423171,0.1346480873245972,0.12355339211771987
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",17-2151,4.6148959560105025e-05,28.03,30.06000000000001,35.74,True,-0.038412000816566816,-3.198340021272326e-05,-0.719615948915606,-0.004422986017320165,-0.04081365562147414,-0.00022888755959799223,-0.16757825431373577,-0.0008817178864880474,0.24299514455458526,0.06992001914813173,0.17307512540645353
17-2161.00,Nuclear Engineers,17-2161,6.174679226058744e-05,35.86999999999999,40.18000000000001,45.400000000000006,True,-0.05371944241617265,-0.0001283326718568528,-1.0633964736341557,-0.004755970124670716,-0.41269816058029857,-0.002588578243393295,-0.7682700480114399,-0.0044474976398352645,0.23561081350311142,0.11346806784259744,0.12214274566051397
