onet_code,Title,xi,chi,L0,L_eq,dL,dL_shock,drift,D_o,B_o,dW_bundle,W_o,proj,ln_w_era
15-1299.09,Information Technology Project Managers,0.5248482767131901,0.3776695555210021,0.001279409004564364,0.0015049363468619857,0.00022552734229762156,2.5593526586408562e-06,0.0002229679896389807,0.0004265422954272208,9.036204492638512e-08,-0.010063594467671667,13.12865029601023,-5.855498802927684e-05,2.5416019934645457
15-2011.00,Actuaries,0.5250368897431925,0.384492629466713,8.095404079258647e-05,0.0015580406645910871,0.0014770866237985008,2.4456474368573893e-06,0.0014746409763616434,0.0004235666811155469,8.436077026883426e-08,-0.009986218639740375,13.574464804733333,-5.4121226516860396e-05,3.461978853922014
15-2021.00,Mathematicians,0.8339749191584377,0.3340271926133421,2.2236579676307588e-05,0.0014284624517446427,0.0014062258720683352,2.228757795463051e-06,0.0014039971142728721,0.0007489552944168193,9.804249480733458e-08,-0.018484658961380813,12.743053752017444,-9.26198327836974e-05,3.492256112609122
15-2031.00,Operations Research Analysts,0.966633156558256,0.4528019999749144,0.00028205006569136814,0.002099033249211054,0.0018169831835196857,1.8315376414234502e-06,0.0018151516458782622,0.0010869459521504947,1.4758584098672224e-07,-0.03002848027009101,18.65541277492436,-8.693146802987905e-05,3.150596984114906
15-2041.00,Statisticians,1.0032591670145714,0.5002177722473157,9.423153474423679e-05,0.0023421609758865767,0.0022479294411423397,2.1161435016106914e-06,0.002245813297640729,0.0014980426514512911,1.6905745183670468e-07,-0.04938071381139927,20.62410900736613,-0.000270230694116256,3.1201598519290434
15-2041.01,Biostatisticians,0.7771460093091981,0.5930814252354714,9.423153474423679e-05,0.0028794031094383195,0.0027851715746940826,2.35974871833685e-06,0.0027828118259757458,0.001389244731497358,1.2627729127623916e-07,-0.046389578390754305,23.819224367593748,-0.00018142089936281847,3.1201598519290434
15-2099.01,Bioinformatics Technicians,0.9196315232459096,0.38306738665934,1.0054801244939084e-05,0.0019728857879561827,0.0019628309867112436,2.3024991541425316e-06,0.001960528487557101,0.0009012239482380095,2.001056721940072e-07,-0.02430126191274204,16.919503450193016,-0.0001366642854685643,2.8587664184808337
17-1011.00,"Architects, Except Landscape and Naval",1.3095227629917172,0.320629929235699,0.00045788017976953365,0.0019044956026863392,0.0014466154229168056,1.8463943977139324e-06,0.0014447690285190916,0.0010421140903031118,1.1159396794598071e-07,-0.025295646461295344,16.291856228183526,-7.571773979428117e-05,3.1642084235258925
17-1012.00,Landscape Architects,1.0737768880708851,0.329320780037784,8.939749568416992e-05,0.0014287723144545928,0.001339374818770423,2.120609936489973e-06,0.001337254208833933,0.0008724689010870219,1.2098976796369983e-07,-0.020390951842781425,13.078244080582113,-4.934919586542346e-05,2.9569914452375605
17-1021.00,Cartographers and Photogrammetrists,1.5917282660867194,0.2606115995212885,3.9639120292548306e-05,0.001327644236408209,0.0012880051161156608,2.06708043585537e-06,0.0012859380356798054,0.0012303195381687879,1.9611389784353055e-07,-0.023137860829268088,11.978227154226717,1.873306993990267e-05,2.954910279033736
17-1022.00,Surveyors,1.5308574747022945,0.3078978314620185,0.0003232360784831378,0.0016355431322841677,0.00131230705380103,8.505754507332278e-07,0.0013114564783502968,0.0015645525290736595,2.3222037249456525e-07,-0.02988394058786524,14.71945377869772,0.00014491324007838148,2.8100049236252036
17-1022.01,Geodetic Surveyors,1.4883651229065882,0.3573584716773765,0.0003232360784831378,0.0019652312206626665,0.0016419951421795288,1.6278728501442977e-06,0.0016403672693293845,0.0012866697180832203,2.4139160142804413e-07,-0.03129447346621134,17.270641427341026,-0.00010867784304001896,2.8100049236252036
17-2011.00,Aerospace Engineers,1.5436722834202328,0.5583795095793345,0.0004627142188296005,0.0022196983163019204,0.0017569840974723198,8.788556091149716e-07,0.0017561052418632048,0.001816524884091134,1.299770226054623e-07,-0.05593954885684218,21.698153583582293,-0.0001688575455282373,3.4452142670789296
17-2021.00,Agricultural Engineers,1.361538093601098,0.3621965296045514,1.4566571034334826e-05,0.001767912332243458,0.0017533457612091232,2.0961898196164477e-06,0.0017512495713895068,0.0015241426744882292,1.5741402026143246e-07,-0.03304647640195405,16.11377170738568,0.0001263156113433506,3.2676659890376327
17-2031.00,Bioengineers and Biomedical Engineers,1.3558820423754316,0.4862846771334824,4.1572735916575055e-05,0.0023145021634044124,0.002272929427487837,1.037833333721646e-06,0.0022718915941541155,0.0014680220452886075,9.57432630876946e-08,-0.042565811834375175,20.763169584332935,-0.00010062023642133852,3.192942442841696
17-2041.00,Chemical Engineers,1.9076398293921075,0.5207460695637438,0.00018453138438628586,0.0018825141011749298,0.0016979827167886439,3.1219619319442816e-07,0.0016976705205954496,0.002301431121235941,8.823841084038319e-08,-0.054311645408781084,19.461084402485696,8.849697923263365e-05,3.460723360976182
17-2051.00,Civil Engineers,1.6035525968638358,0.4921848882565109,0.0013477300899466425,0.0016856885570451672,0.00033795846709852475,1.1788000208259614e-06,0.0003367796670776988,0.0016670384092995168,8.093285841537339e-08,-0.04480182760343156,17.732366375072466,-5.682189126039923e-05,3.251536607107749
17-2051.01,Transportation Engineers,1.4659828697278663,0.4072503461883239,0.0013477300899466425,0.002009120245769924,0.0006613901558232816,1.203932136930111e-06,0.0006601862236863514,0.001359907555720822,1.147977537865947e-07,-0.03496044232522253,18.182428552842346,-6.55864747308616e-05,3.251536607107749
17-2051.02,Water/Wastewater Engineers,1.5200613438478066,0.5019473015815972,0.0013477300899466425,0.0020803498242816082,0.0007326197343349658,1.294542899836406e-06,0.0007313251914351294,0.001677238502917116,1.1496328695391039e-07,-0.04562333494341959,20.041503311217355,-4.409481441161315e-05,3.251536607107749
17-2061.00,Computer Hardware Engineers,1.7539038176354629,0.3748968346483845,0.0003894301866789868,0.0015620272179117465,0.0011725970312327597,1.2540667996005853e-06,0.0011713429644331591,0.002333931947019026,1.719567996241112e-07,-0.04366748815077577,15.235481914350672,0.0005036332936546689,3.4378506993101907
17-2071.00,Electrical Engineers,1.655539270620619,0.4334193762165559,0.0009617159575367696,0.0019901098431504725,0.0010283938856137029,1.235313453821097e-06,0.0010271585721598818,0.0015404093734629923,2.008082618478774e-07,-0.0375949773242118,18.59879707150999,-5.2889903129728407e-05,3.3724549127965013
17-2072.00,"Electronics Engineers, Except Computer",1.67270565957397,0.4867279619521855,0.0006885605237159245,0.002022542833164139,0.0013339823094482143,1.533297583473231e-06,0.001332449011864741,0.0017176886332968067,1.5591090592134841e-07,-0.04470618355607954,19.605533916777727,-6.350217063432244e-05,3.3998631586490187
17-2072.01,Radio Frequency Identification Device Specialists,1.5518685329295363,0.341182976330826,0.0006885605237159245,0.0015759451512516642,0.0008873846275357397,1.5845026514729656e-06,0.0008858001248842667,0.00135894861194337,1.7968513406927689e-07,-0.029934177656372542,14.775568363059277,-2.907143095685372e-05,3.3998631586490187
17-2081.00,Environmental Engineers,0.9468732027311098,0.4670046704495404,0.00033161507952058706,0.0023612049787476467,0.0020295898992270596,1.8379514665801955e-06,0.0020277519477604794,0.0012157948225768407,1.8031707928728635e-07,-0.03596349393949585,20.07220407535552,-0.0001525366628547442,3.2729851505152325
17-2111.02,Fire-Prevention and Protection Engineers,1.1959754531057096,0.4233218801041999,0.00026084474768120816,0.0015530345054481694,0.0012921897577669612,1.8603362597821842e-06,0.0012903294215071792,0.0011131833242258892,1.2429381732862852e-07,-0.028715558017330906,15.423504206742049,-5.328261759746366e-05,3.22525543183224
17-2112.00,Industrial Engineers,1.8208656174162603,0.3371094465014329,0.0010049000398067002,0.001844946700081799,0.0008400466602750988,1.7233622960459438e-06,0.0008383232979790529,0.001568633457040173,2.0242132793038203e-07,-0.03364141277063643,16.48083335556321,-3.8967174133603595e-05,3.2887749522478678
17-2112.01,Human Factors Engineers and Ergonomists,1.325007784823217,0.5008137656543059,0.0010049000398067002,0.0025936892171997353,0.0015887891773930351,1.5718340474783418e-06,0.0015872173433455568,0.001680683388514214,1.6378418417547234e-07,-0.05260103826498336,22.167489612476903,-0.0002094241268344886,3.2887749522478678
17-2112.02,Validation Engineers,1.5200106212893314,0.5464024557267294,0.0010049000398067002,0.002572886493121075,0.001567986453314375,7.67599450317985e-07,0.001567218853864057,0.0018553639066562649,2.447129198462426e-07,-0.05426543030488733,23.023406880233154,-0.000119219919819286,3.2887749522478678
17-2112.03,Manufacturing Engineers,1.926094110272866,0.4134268470547482,0.0010049000398067002,0.0017912734249460247,0.0007863733851393244,1.1039487066617521e-06,0.0007852694364326627,0.0016024603409643884,4.577445674000087e-08,-0.038419019104521356,17.240277452242438,-0.00010349225439801896,3.2887749522478678
17-2121.00,Marine Engineers and Naval Architects,1.9088901183945537,0.4282093008774029,2.8681965089730078e-05,0.002352429478857358,0.002323747513767628,5.1070210222228796e-09,0.0023237424067466057,0.00307097738127575,1.6706018747910582e-07,-0.059358821844198245,20.33338015153583,0.0007004732682180344,3.3282682016393976
17-2131.00,Materials Engineers,1.5021722395686654,0.4078513446586143,0.00014005822503367069,0.0020131925665919283,0.0018731343415582576,7.642021633237281e-07,0.001872370139394934,0.0021056209542241688,1.360522782079377e-07,-0.0525300622059119,18.24235784917818,4.418266437182077e-05,3.342508385313476
17-2141.00,Mechanical Engineers,1.8538302489942176,0.5225282653606597,0.0013078331542375574,0.0030582796335874,0.0017504464793498427,6.316624151974162e-07,0.0017498148169346453,0.0020346435743172804,1.7405187937202167e-07,-0.054970722990742696,24.598172841044725,-0.00015382794262494752,3.290265820954874
17-2141.01,Fuel Cell Engineers,1.7297718532499826,0.5252063042243367,0.0013078331542375574,0.0022079933701659813,0.0009001602159284239,2.727812077754979e-07,0.0008998874347206484,0.001876979420161097,1.8536270375514435e-07,-0.04814186087650141,21.18830628783946,-1.433004117381673e-05,3.290265820954874
17-2141.02,Automotive Engineers,1.6010004731175405,0.4694486299662366,0.0013078331542375574,0.0021078313033367343,0.0007999981490991769,8.647812689789244e-07,0.000799133367830198,0.0015373282035650436,1.2969636043508118e-07,-0.03965473598598557,19.720922704585522,-4.0055369145638436e-05,3.290265820954874
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",1.6904522248607043,0.4294477806129634,4.6148959560105025e-05,0.0016324529842556522,0.0015863040246955472,1.5056525518178723e-06,0.0015847983721437294,0.0015542393422864884,6.987038999065025e-08,-0.03812566193291495,16.47299445528986,-3.1983398517283316e-05,3.333275365176697
17-2161.00,Nuclear Engineers,1.4685742760185323,0.5105620966758823,6.174679226058744e-05,0.0023596609589313752,0.0022979141666707877,1.1887332294477013e-06,0.00229672543344134,0.001830305336804863,1.556579351760951e-07,-0.05329023523463545,21.467681423347074,-0.00012833267025471047,3.579901291544191
17-2171.00,Petroleum Engineers,1.72923276965111,0.4053840922895906,6.213351538539279e-05,0.0020231027180901886,0.001960969202704796,1.240762025791868e-06,0.001959728440679004,0.0019399239171678535,1.6356404158244562e-07,-0.04387521848244297,18.388356900818497,0.00012771132916777848,3.5754307616063574
17-3012.00,Electrical and Electronics Drafters,2.236336977337472,0.3300899692507175,0.0002571064241414231,0.0014131034434469048,0.0011559970193054817,1.4464639664689763e-06,0.0011545505553390127,0.002356791985734707,2.2150993512261247e-07,-0.039200270909551596,13.414901987433232,0.00020488067797215748,2.8864752876170416
17-3013.00,Mechanical Drafters,2.396148484772101,0.3362237465271034,0.0004251376218693474,0.0013684253380599942,0.0009432877161906468,1.6289253659768164e-06,0.00094165879082467,0.0024478268340041532,2.0130599383798414e-07,-0.04116420596534365,12.969621353190078,2.3485142528696896e-05,2.854744580253014
17-3021.00,Aerospace Engineering and Operations Technologists and Technicians,2.1703845833570306,0.6663863557014298,0.00011131180608980639,0.0018191169384702015,0.001707805132380395,1.1006964020631588e-06,0.0017067044359783319,0.0020936221578156085,2.477546977977438e-07,-0.047088103644488115,21.38082958735488,5.2597860083728696e-05,3.062923523094314
17-3022.00,Civil Engineering Technologists and Technicians,1.5317517142652632,0.3958329512565542,0.0005867878880379834,0.0018313642621848821,0.0012445763741468986,1.6410355434047334e-06,0.001242935338603494,0.0016892395236263096,2.2675729586245412e-07,-0.04003248948673781,17.096352710316935,-8.146959597546606e-06,2.7942278973432626
17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians,2.442751846024659,0.5646596232990968,0.00025981348601506057,0.0018933600889754019,0.0016335466029603414,-7.467785689153428e-06,0.0016410143886494946,0.0071202247565790265,2.5416574490506045e-07,-0.11109630453622771,19.489710342048767,0.0019333576171868248,2.8207834710894493
17-3024.01,Robotics Technicians,2.7066461953121466,0.4194585475323837,0.00025981348601506057,0.0012148152786581967,0.0009550017926431362,-1.7748976181809154e-06,0.0009567766902613171,0.006954114150351255,1.306443190091677e-07,-0.09953665178758649,12.047340172164063,0.0009001696639221667,2.8207834710894493
17-3025.00,Environmental Engineering Technologists and Technicians,1.5588731194994812,0.3765158373072478,0.0001201419841061952,0.0016387461724790323,0.001518604188372837,1.5316053510049284e-06,0.0015170725830218322,0.0017244693542081252,1.86935449371284e-07,-0.03912927854021144,15.67388057339966,5.230201895174199e-05,2.7459880404426023
17-3026.00,Industrial Engineering Technologists and Technicians,2.0892098557018244,0.5018486731105022,0.00033316197201980845,0.001644285467812965,0.0013111234957931565,5.290653442722917e-07,0.0013105944304488842,0.002149229120018837,1.7196744690856864e-07,-0.048490202836154954,17.63014033662836,-9.863824752094147e-05,2.9657883971809187
17-3026.01,Nanotechnology Engineering Technologists and Technicians,1.944735287607553,0.4172655415788406,0.00033316197201980845,0.0016835378873879129,0.0013503759153681045,5.342990603549903e-07,0.0013498416163077495,0.0026165670498052114,2.247218064327593e-07,-0.049277732131880005,16.641207024451763,0.0004309173483920494,2.9657883971809187
17-3027.00,Mechanical Engineering Technologists and Technicians,2.193961889185132,0.5615216435819943,0.0003709963843965985,0.002454318237706655,0.0020833218533100567,-2.606296099839575e-06,0.0020859281494098963,0.00515662201562967,3.398708524415488e-07,-0.08941671876028535,22.692787949273182,0.0014705280699249946,2.9128939952449864
17-3027.01,Automotive Engineering Technicians,2.0850590874700727,0.618359806481636,0.0003709963843965985,0.002219631873257869,0.0018486354888612704,2.5479018811750895e-07,0.001848380698673153,0.0034386946431121442,3.190843746916625e-07,-0.07503421427587709,22.746861070446297,0.0003739062882748052,2.9128939952449864
19-1021.00,Biochemists and Biophysicists,1.128975508531176,0.429268100886774,7.61200017325196e-05,0.0021702954982136674,0.0020941754964811476,1.9491492518107847e-06,0.002092226347229337,0.001142791276665306,9.997743115272099e-08,-0.030563417584944762,18.93815994285706,-5.20653433269769e-05,3.224857896545748
