onet_code,task_id,phi
11-9161.00,7263,0.5
11-9161.00,7265,0.0
11-9161.00,7262,0.0
11-9161.00,7255,0.5
11-9161.00,7264,0.5
11-9161.00,7259,0.5
11-9161.00,7269,0.5
11-9161.00,7267,0.5
11-9161.00,7256,0.5
11-9161.00,7268,0.5
11-9161.00,7275,0.5
11-9161.00,7270,0.5
11-9161.00,7271,0.5
11-9161.00,7273,0.5
11-9161.00,7274,0.0
11-9171.00,18832,0.0
11-9171.00,18833,0.0
11-9171.00,18842,0.0
11-9171.00,18843,0.5
11-9171.00,18835,0.5
11-9171.00,18837,0.0
11-9171.00,18836,0.5
11-9171.00,18840,0.5
11-9171.00,18838,0.5
11-9171.00,18834,0.0
11-9171.00,18851,1.0
11-9171.00,18844,0.5
11-9171.00,18848,1.0
11-9171.00,18846,1.0
11-9171.00,18847,0.5
11-9171.00,18845,0.5
11-9171.00,18841,0.5
11-9171.00,18849,0.5
11-9171.00,18830,0.0
11-9171.00,18839,0.5
11-9171.00,18850,0.5
11-9171.00,18831,0.5
11-9179.01,15558,1.0
11-9179.01,15562,0.5
11-9179.01,15552,0.5
11-9179.01,15557,0.0
11-9179.01,15561,0.0
11-9179.01,15544,0.5
11-9179.01,15559,0.0
11-9179.01,15546,0.0
11-9179.01,15553,0.5
11-9179.01,23945,0.5
11-9179.01,15560,0.5
11-9179.01,15556,0.0
11-9179.01,15548,0.5
11-9179.01,15549,0.0
11-9179.01,15547,0.5
11-9179.01,15550,0.5
11-9179.01,20316,0.5
11-9179.01,15545,0.5
11-9179.01,20317,1.0
11-9179.01,15551,0.5
11-9179.01,20315,0.5
11-9179.01,15555,0.0
11-9179.01,15554,0.0
11-9179.01,20314,0.5
11-9179.02,17612,0.5
11-9179.02,17619,0.5
11-9179.02,17617,1.0
11-9179.02,17605,0.5
11-9179.02,17610,1.0
11-9179.02,17609,0.0
11-9179.02,17601,0.5
11-9179.02,17615,0.5
11-9179.02,17620,0.5
11-9179.02,17611,0.5
11-9179.02,17603,0.5
11-9179.02,17608,0.5
11-9179.02,17607,0.5
11-9179.02,17600,1.0
11-9179.02,17602,0.0
11-9179.02,17618,1.0
11-9179.02,17616,0.0
11-9179.02,17614,1.0
11-9179.02,17613,0.5
11-9179.02,17604,0.0
11-9179.02,17606,0.5
11-9199.01,18035,0.5
11-9199.01,18022,0.5
11-9199.01,18037,0.5
11-9199.01,18026,0.5
11-9199.01,18031,0.5
11-9199.01,18023,0.5
11-9199.01,18030,0.5
11-9199.01,18038,1.0
11-9199.01,18025,0.5
11-9199.01,18024,0.5
11-9199.01,21087,0.5
11-9199.01,18032,0.5
11-9199.01,18029,0.5
11-9199.01,18036,0.5
11-9199.01,18039,0.5
11-9199.01,18042,1.0
11-9199.01,18034,0.5
11-9199.01,18028,0.5
11-9199.01,18040,0.5
11-9199.01,18043,1.0
11-9199.01,18041,0.5
11-9199.01,19529,0.5
11-9199.01,18027,0.5
11-9199.01,18044,0.5
11-9199.01,19531,0.5
11-9199.01,19532,0.5
11-9199.01,19530,0.5
11-9199.02,15645,0.5
11-9199.02,15650,0.5
11-9199.02,21088,0.5
11-9199.02,15653,0.5
11-9199.02,15638,1.0
11-9199.02,15639,0.5
11-9199.02,15656,0.5
11-9199.02,15644,0.5
11-9199.02,15637,0.0
11-9199.02,21089,0.5
11-9199.02,15652,1.0
11-9199.02,15647,0.5
11-9199.02,15655,0.5
11-9199.02,21090,0.5
11-9199.02,15649,0.5
11-9199.02,21091,0.5
11-9199.02,15642,0.5
11-9199.02,15654,0.5
11-9199.02,15646,0.5
11-9199.02,15641,0.5
11-9199.02,21092,0.5
11-9199.02,19533,0.5
11-9199.02,19535,0.5
11-9199.02,19534,0.5
11-9199.02,19537,0.5
11-9199.02,19538,0.5
11-9199.02,15643,0.5
11-9199.02,21093,0.5
11-9199.02,15636,0.5
11-9199.02,19536,0.5
11-9199.08,15800,0.5
11-9199.08,15807,0.5
11-9199.08,15781,0.5
11-9199.08,15791,0.0
11-9199.08,15786,0.0
11-9199.08,15783,0.5
11-9199.08,15806,0.5
11-9199.08,15795,0.0
11-9199.08,15804,0.5
11-9199.08,15799,0.0
11-9199.08,15794,0.5
11-9199.08,15796,1.0
11-9199.08,15802,0.5
11-9199.08,15805,0.5
11-9199.08,15790,0.5
11-9199.08,15789,0.0
11-9199.08,15803,0.5
11-9199.08,15798,0.5
11-9199.08,15801,0.5
11-9199.08,15797,0.5
11-9199.08,15792,0.5
11-9199.08,15782,0.5
11-9199.08,15793,0.5
11-9199.08,15787,0.5
11-9199.08,15784,0.5
11-9199.08,15788,0.5
11-9199.08,15785,1.0
11-9199.09,15822,0.0
11-9199.09,15808,0.5
11-9199.09,15809,0.5
11-9199.09,15823,0.0
11-9199.09,15821,0.5
11-9199.09,15819,0.0
11-9199.09,15813,1.0
11-9199.09,15815,0.5
11-9199.09,15810,0.5
11-9199.09,15817,0.5
11-9199.09,15816,0.5
11-9199.09,15818,0.5
11-9199.09,15812,0.5
11-9199.09,15814,0.5
11-9199.09,15811,0.5
11-9199.09,15820,0.5
11-9199.10,15836,0.5
11-9199.10,15834,0.5
11-9199.10,15827,0.5
11-9199.10,15838,0.5
11-9199.10,15824,0.5
11-9199.10,15835,0.5
11-9199.10,15830,1.0
11-9199.10,15828,0.5
11-9199.10,15837,0.5
11-9199.10,15829,0.5
11-9199.10,15826,0.5
11-9199.10,15833,0.5
11-9199.10,15831,0.5
11-9199.10,15825,0.5
11-9199.10,15832,0.5
11-9199.11,15849,0.5
11-9199.11,15857,0.5
11-9199.11,23901,0.5
11-9199.11,15848,0.5
11-9199.11,15850,0.5
11-9199.11,15858,0.5
11-9199.11,15852,0.5
11-9199.11,15854,0.5
11-9199.11,15839,0.5
11-9199.11,15843,0.5
11-9199.11,15847,0.5
11-9199.11,15846,1.0
11-9199.11,15856,0.0
11-9199.11,15860,0.5
11-9199.11,15859,0.5
11-9199.11,15845,0.5
11-9199.11,15844,0.5
11-9199.11,15853,0.0
11-9199.11,15855,0.5
11-9199.11,15840,0.5
11-9199.11,15841,0.0
11-9199.11,15851,0.5
11-9199.11,15842,0.5
13-1011.00,12865,1.0
13-1011.00,21163,1.0
13-1011.00,12870,0.5
13-1011.00,12872,0.0
13-1011.00,12869,0.5
13-1011.00,12866,0.5
13-1011.00,12867,0.5
13-1011.00,12868,0.5
13-1011.00,12873,0.5
13-1011.00,12871,0.5
13-1011.00,12877,0.5
13-1011.00,12874,0.5
13-1011.00,12876,0.5
13-1011.00,12875,0.5
13-1021.00,12878,0.5
13-1021.00,12880,0.5
13-1021.00,12879,0.5
13-1021.00,12881,0.5
13-1021.00,12883,0.5
13-1021.00,12882,0.5
13-1021.00,12884,0.5
13-1021.00,12885,0.5
13-1021.00,12887,0.5
13-1021.00,12889,0.5
13-1021.00,12886,1.0
13-1021.00,12888,0.5
13-1022.00,20710,0.5
13-1022.00,20711,0.5
13-1022.00,20712,0.5
13-1022.00,20713,0.5
13-1022.00,20714,0.5
13-1022.00,68,0.5
13-1022.00,66,0.5
13-1022.00,20715,0.5
13-1022.00,20716,0.5
13-1022.00,20717,0.0
13-1022.00,72,0.5
13-1022.00,77,1.0
13-1022.00,76,0.0
13-1022.00,78,0.5
13-1022.00,79,0.5
13-1022.00,19547,0.5
13-1022.00,19548,0.5
13-1022.00,19549,0.5
13-1022.00,19550,0.5
13-1022.00,19551,0.5
13-1023.00,1146,0.5
13-1023.00,1143,0.5
13-1023.00,1147,0.5
13-1023.00,1142,0.5
13-1023.00,1145,0.5
13-1023.00,1159,0.5
13-1023.00,1156,0.0
13-1023.00,1151,0.5
13-1023.00,1144,0.5
13-1023.00,1149,0.5
13-1023.00,1150,0.5
13-1023.00,1148,0.5
13-1023.00,1153,0.5
13-1023.00,1157,1.0
13-1023.00,1152,0.5
13-1023.00,1158,0.5
13-1023.00,1154,0.5
13-1023.00,1155,0.5
13-1023.00,1160,0.0
13-1031.00,21417,0.5
13-1031.00,21418,0.5
13-1031.00,21426,0.5
13-1031.00,21423,0.5
13-1031.00,21428,0.5
13-1031.00,21419,0.5
13-1031.00,21420,0.5
13-1031.00,21421,0.5
13-1031.00,21422,0.5
13-1031.00,21429,1.0
13-1031.00,21425,0.5
13-1031.00,21424,0.5
13-1031.00,21432,0.5
13-1031.00,21427,0.5
13-1031.00,21434,0.5
13-1031.00,21430,0.5
13-1031.00,21431,0.5
13-1031.00,21433,0.5
13-1031.00,21435,0.5
13-1031.00,21439,0.5
13-1031.00,21443,0.0
13-1031.00,21436,0.5
13-1031.00,21437,0.5
13-1031.00,21440,1.0
13-1031.00,21441,1.0
13-1031.00,21438,0.5
13-1031.00,21442,0.5
13-1031.00,21444,0.5
13-1031.00,21445,0.5
13-1032.00,7249,0.5
13-1032.00,7247,0.5
13-1032.00,7248,0.5
13-1032.00,7251,0.5
13-1032.00,7246,0.5
13-1032.00,7250,0.5
13-1032.00,7252,0.5
13-1041.00,21446,1.0
13-1041.00,21447,0.5
13-1041.00,21448,1.0
13-1041.00,21449,1.0
13-1041.00,21450,1.0
13-1041.00,21451,0.5
13-1041.00,21452,0.5
13-1041.00,21453,0.5
13-1041.00,21454,0.0
13-1041.00,21455,0.0
13-1041.00,21456,1.0
13-1041.00,21457,1.0
13-1041.00,21458,0.5
13-1041.00,21459,0.5
13-1041.00,21460,0.5
13-1041.00,21461,0.5
13-1041.01,10829,0.5
13-1041.01,10831,1.0
13-1041.01,10835,0.5
13-1041.01,10841,0.5
13-1041.01,10832,0.0
13-1041.01,10837,0.5
13-1041.01,10839,0.0
13-1041.01,10843,0.0
13-1041.01,10834,0.5
13-1041.01,10830,0.5
13-1041.01,10833,1.0
13-1041.01,10842,0.5
13-1041.01,10838,0.0
13-1041.01,10840,0.5
13-1041.01,10850,0.5
13-1041.01,10836,0.0
13-1041.01,10846,0.5
13-1041.01,10844,1.0
13-1041.01,10853,1.0
13-1041.01,10849,0.5
13-1041.01,10847,0.0
13-1041.01,10845,0.5
13-1041.01,10848,0.5
13-1041.01,10852,0.5
13-1041.01,10851,0.0
13-1041.01,20473,1.0
13-1041.03,10865,0.5
13-1041.03,20719,1.0
13-1041.03,20720,0.0
13-1041.03,10867,1.0
13-1041.03,10866,1.0
13-1041.03,20721,0.0
13-1041.03,20722,1.0
13-1041.03,20723,0.5
13-1041.03,10869,0.5
13-1041.03,10875,0.5
13-1041.03,10871,0.5
13-1041.03,10870,1.0
13-1041.03,10879,0.0
13-1041.03,10877,0.0
13-1041.03,10874,1.0
13-1041.03,10873,0.5
13-1041.03,10876,1.0
13-1041.03,10878,1.0
13-1041.03,10880,0.5
13-1041.04,12890,1.0
13-1041.04,12891,0.5
13-1041.04,20843,0.5
13-1041.04,20844,0.5
13-1041.04,12894,0.5
13-1041.04,12893,0.5
13-1041.04,12900,0.0
13-1041.04,12898,0.0
13-1041.04,20845,0.5
13-1041.04,12899,0.5
13-1041.04,12896,0.0
13-1041.04,12895,0.0
13-1041.04,12892,0.5
13-1041.04,12901,0.5
13-1041.06,8912,0.0
13-1041.06,8913,0.5
13-1041.06,8915,0.5
13-1041.06,8917,0.5
13-1041.06,8928,0.5
13-1041.06,8919,1.0
13-1041.06,8918,0.5
13-1041.06,8926,0.5
13-1041.06,8916,0.5
13-1041.06,8921,0.0
13-1041.06,8924,1.0
13-1041.06,20181,0.0
13-1041.06,8923,0.0
13-1041.06,8920,0.0
13-1041.06,8927,0.0
13-1041.06,8922,0.0
13-1041.06,8925,0.0
13-1041.06,8931,0.0
13-1041.06,8929,1.0
13-1041.06,8930,0.5
13-1041.07,18054,0.5
13-1041.07,18045,0.5
13-1041.07,18061,0.5
13-1041.07,18048,0.5
13-1041.07,18062,0.5
13-1041.07,18049,0.5
13-1041.07,18055,0.5
13-1041.07,18067,0.5
13-1041.07,18052,0.5
13-1041.07,18070,0.5
13-1041.07,18051,0.5
13-1041.07,21094,0.5
13-1041.07,18050,1.0
13-1041.07,18065,0.5
13-1041.07,21095,0.5
13-1041.07,18058,0.5
13-1041.07,18063,0.5
13-1041.07,18060,0.5
13-1041.07,18053,0.5
13-1041.07,18066,1.0
13-1041.07,18059,0.5
13-1041.07,18068,0.5
13-1041.07,18056,0.5
13-1041.07,21096,0.5
13-1041.07,19553,0.5
13-1041.07,18069,0.0
13-1041.07,18064,1.0
13-1041.07,19557,0.5
13-1041.07,19552,0.5
13-1041.07,19554,0.5
13-1041.07,19556,0.5
13-1041.07,19555,0.5
13-1041.08,15945,1.0
13-1041.08,15946,0.5
13-1041.08,15936,0.5
13-1041.08,15942,1.0
13-1041.08,15932,0.5
13-1041.08,15941,1.0
13-1041.08,15933,0.5
13-1041.08,15924,1.0
13-1041.08,15944,0.5
13-1041.08,15926,0.5
13-1041.08,15934,1.0
13-1041.08,15930,0.5
13-1041.08,15937,0.5
13-1041.08,15940,0.5
13-1041.08,15939,0.5
13-1041.08,15928,0.5
13-1041.08,15925,0.5
13-1041.08,15929,0.5
13-1041.08,15943,0.5
13-1041.08,15927,0.5
13-1041.08,15935,1.0
13-1041.08,15931,0.5
13-1041.08,15938,0.5
13-1051.00,20846,0.5
13-1051.00,82,0.5
13-1051.00,84,0.5
13-1051.00,80,0.5
13-1051.00,83,0.5
13-1051.00,81,0.5
13-1051.00,85,0.5
13-1051.00,89,0.5
13-1051.00,90,0.5
13-1051.00,88,0.5
13-1051.00,86,0.5
13-1051.00,91,0.5
13-1051.00,87,0.5
13-1051.00,92,0.5
13-1071.00,18861,1.0
13-1071.00,18859,0.5
13-1071.00,18864,1.0
13-1071.00,18866,1.0
13-1071.00,18852,0.0
13-1071.00,18868,0.5
13-1071.00,18860,1.0
13-1071.00,18871,0.5
13-1071.00,18870,0.5
13-1071.00,18863,1.0
13-1071.00,18856,0.5
13-1071.00,18857,1.0
13-1071.00,18854,1.0
13-1071.00,18862,0.5
13-1071.00,18865,0.5
13-1071.00,18867,0.5
13-1071.00,18853,0.5
13-1071.00,18872,0.5
13-1071.00,18858,0.5
13-1071.00,21097,0.5
13-1071.00,18869,0.5
13-1071.00,18855,0.5
13-1071.00,18876,1.0
13-1071.00,18874,0.5
13-1071.00,18873,0.5
13-1071.00,18875,0.5
13-1074.00,14838,0.5
13-1074.00,14839,0.0
13-1074.00,14840,0.5
13-1074.00,14841,0.0
13-1074.00,14842,0.0
13-1074.00,14843,0.0
13-1074.00,14844,0.0
13-1074.00,14845,0.0
13-1075.00,18886,0.5
13-1075.00,18885,0.5
13-1075.00,18889,0.5
13-1075.00,18895,1.0
13-1075.00,18879,1.0
13-1075.00,18878,0.0
13-1075.00,18882,1.0
13-1075.00,18897,0.5
13-1075.00,18883,0.5
13-1075.00,18891,0.5
13-1075.00,18900,0.5
13-1075.00,18890,0.5
13-1075.00,18884,0.5
13-1075.00,18892,0.5
13-1075.00,18896,0.5
13-1075.00,18877,0.5
13-1075.00,18903,0.5
13-1075.00,18893,0.5
13-1075.00,18880,1.0
13-1075.00,18904,0.0
13-1075.00,18901,0.5
13-1075.00,18881,0.5
13-1075.00,18899,0.5
13-1075.00,18902,0.5
13-1075.00,18894,0.5
13-1075.00,18887,1.0
13-1075.00,18888,0.5
13-1075.00,18898,0.5
13-1081.00,8932,0.0
13-1081.00,8933,0.5
13-1081.00,8950,0.5
13-1081.00,8943,0.5
13-1081.00,8937,0.5
13-1081.00,8934,0.5
13-1081.00,8949,0.5
13-1081.00,8942,0.5
13-1081.00,8939,0.5
13-1081.00,20847,0.5
13-1081.00,8935,0.5
13-1081.00,8940,1.0
13-1081.00,8936,0.0
13-1081.00,8948,0.5
13-1081.00,8938,0.5
13-1081.00,8945,0.5
13-1081.00,8951,0.5
13-1081.00,8952,0.5
13-1081.00,8944,0.5
13-1081.00,8946,0.5
13-1081.00,8941,0.5
13-1081.00,8947,1.0
13-1081.01,15861,0.5
13-1081.01,19996,0.5
13-1081.01,15875,0.5
13-1081.01,19997,0.5
13-1081.01,15867,0.5
13-1081.01,15879,0.5
13-1081.01,19999,0.5
13-1081.01,15877,0.5
13-1081.01,15872,0.5
13-1081.01,15876,0.5
13-1081.01,15874,0.5
13-1081.01,15864,0.5
13-1081.01,19995,0.5
13-1081.01,15866,0.5
13-1081.01,15870,0.5
13-1081.01,20005,0.5
13-1081.01,15880,0.5
13-1081.01,15868,1.0
13-1081.01,20003,0.5
13-1081.01,20006,0.5
13-1081.01,15865,0.5
13-1081.01,15863,0.5
13-1081.01,20000,0.5
13-1081.01,15873,0.5
13-1081.01,20004,0.5
13-1081.01,19998,0.5
13-1081.01,20001,0.5
13-1081.01,20002,0.5
13-1081.01,20007,0.5
13-1081.01,20008,0.5
13-1081.02,15898,0.5
13-1081.02,20009,0.5
13-1081.02,15889,0.5
13-1081.02,15890,0.5
13-1081.02,15903,0.5
13-1081.02,15893,0.5
13-1081.02,15904,0.5
13-1081.02,15895,0.5
13-1081.02,15883,1.0
13-1081.02,15894,0.5
13-1081.02,15905,0.5
13-1081.02,15897,0.5
13-1081.02,15899,1.0
13-1081.02,15888,0.5
13-1081.02,15896,0.5
13-1081.02,15901,0.5
13-1081.02,15902,0.5
13-1081.02,15881,0.5
13-1081.02,15892,0.5
13-1081.02,15900,0.5
13-1081.02,15882,0.5
13-1081.02,15891,1.0
13-1081.02,20010,0.5
13-1081.02,15887,0.5
13-1081.02,15884,0.5
13-1081.02,15886,0.5
13-1081.02,20011,0.5
13-1081.02,15885,0.5
13-1081.02,20014,1.0
13-1081.02,20013,0.5
13-1081.02,20012,0.5
13-1082.00,21462,0.5
13-1082.00,21463,0.5
13-1082.00,21464,0.5
13-1082.00,21465,0.5
13-1082.00,21466,0.5
13-1082.00,21467,0.5
13-1082.00,21468,0.5
13-1082.00,21469,0.5
13-1082.00,21470,0.5
13-1082.00,21471,0.5
13-1082.00,21472,0.5
13-1082.00,21473,0.5
13-1082.00,21474,0.5
13-1082.00,21475,1.0
13-1082.00,21476,0.5
13-1082.00,21477,0.5
13-1082.00,21478,0.5
13-1082.00,21479,0.5
13-1082.00,21480,0.5
13-1082.00,21481,1.0
13-1111.00,7276,0.5
13-1111.00,7278,0.0
13-1111.00,7277,0.5
13-1111.00,7282,0.5
13-1111.00,7285,0.5
13-1111.00,7281,0.0
13-1111.00,7283,0.0
13-1111.00,7280,0.5
13-1111.00,7279,0.5
13-1111.00,7284,1.0
13-1111.00,7286,0.5
13-1121.00,1209,0.5
13-1121.00,1212,1.0
13-1121.00,1214,0.5
13-1121.00,1215,0.5
13-1121.00,1211,0.0
13-1121.00,1216,0.0
13-1121.00,1217,1.0
13-1121.00,1210,0.5
13-1121.00,1219,0.5
13-1121.00,1222,0.5
13-1121.00,1213,0.5
13-1121.00,1226,0.5
13-1121.00,1218,0.5
13-1121.00,1221,0.5
13-1121.00,1220,0.5
13-1121.00,1223,0.5
13-1121.00,1224,0.5
13-1121.00,1229,0.5
13-1121.00,1228,0.5
13-1121.00,1225,0.5
13-1121.00,1227,0.0
13-1131.00,18917,0.5
13-1131.00,18922,0.5
13-1131.00,18931,1.0
13-1131.00,18923,0.5
13-1131.00,18907,0.5
13-1131.00,18912,0.5
13-1131.00,18911,0.5
13-1131.00,18925,0.5
13-1131.00,18926,0.5
13-1131.00,18910,0.5
13-1131.00,18914,0.0
13-1131.00,18915,0.5
13-1131.00,18919,0.5
13-1131.00,18921,0.5
13-1131.00,18906,0.5
13-1131.00,18905,0.0
13-1131.00,18932,1.0
13-1131.00,18916,1.0
13-1131.00,18908,0.5
13-1131.00,18924,1.0
13-1131.00,18918,0.5
13-1131.00,18920,0.5
13-1131.00,18913,0.5
13-1131.00,18930,0.5
13-1131.00,18909,0.5
13-1131.00,18927,0.0
13-1131.00,18928,0.5
13-1131.00,18929,0.0
13-1141.00,3351,0.5
13-1141.00,3352,0.5
13-1141.00,3356,0.5
13-1141.00,3355,0.5
13-1141.00,3368,0.5
13-1141.00,3353,0.5
13-1141.00,3362,0.5
13-1141.00,3358,0.5
13-1141.00,3354,0.5
13-1141.00,3366,0.5
13-1141.00,3371,0.0
13-1141.00,3370,0.0
13-1141.00,3357,1.0
13-1141.00,3364,0.5
13-1141.00,3359,0.5
13-1141.00,3363,0.5
13-1141.00,3361,0.5
13-1141.00,3365,0.5
13-1141.00,3360,0.5
13-1141.00,3367,0.5
13-1141.00,3369,0.5
13-1141.00,3373,0.5
13-1141.00,3372,1.0
13-1141.00,3374,0.0
13-1151.00,94,0.5
13-1151.00,20475,1.0
13-1151.00,19559,0.5
13-1151.00,97,0.5
13-1151.00,103,0.5
13-1151.00,98,0.5
13-1151.00,20474,0.5
13-1151.00,102,0.5
13-1151.00,101,1.0
13-1151.00,20476,0.5
13-1151.00,106,0.5
13-1151.00,93,0.5
13-1151.00,99,0.5
13-1151.00,100,0.5
13-1151.00,105,0.5
13-1151.00,108,0.5
13-1151.00,20477,0.5
13-1151.00,95,0.5
13-1151.00,111,0.5
13-1151.00,19558,0.5
13-1161.00,5434,0.5
13-1161.00,5433,0.5
13-1161.00,5439,0.5
13-1161.00,5435,0.5
13-1161.00,5443,0.5
13-1161.00,5438,0.5
13-1161.00,5437,0.5
13-1161.00,5436,0.5
13-1161.00,5441,0.5
13-1161.00,5442,0.5
13-1161.00,5440,0.5
13-1161.00,5445,0.5
13-1161.00,5444,0.5
13-1161.01,20328,0.5
13-1161.01,20329,0.5
13-1161.01,16192,0.5
13-1161.01,16182,0.5
13-1161.01,16190,0.5
13-1161.01,20320,1.0
13-1161.01,20318,0.5
13-1161.01,20326,0.5
13-1161.01,20321,1.0
13-1161.01,20319,0.5
13-1161.01,16189,0.5
13-1161.01,20330,0.5
13-1161.01,20327,0.5
13-1161.01,16191,0.5
13-1161.01,16186,0.5
13-1161.01,16179,0.5
13-1161.01,20322,0.5
13-1161.01,16188,0.5
13-1161.01,16175,0.5
13-1161.01,16193,0.5
13-1161.01,16172,0.5
13-1161.01,20331,0.5
13-1161.01,16185,0.5
13-1161.01,20325,0.5
13-1161.01,16187,0.5
13-1161.01,16174,0.5
13-1161.01,16184,1.0
13-1161.01,16183,0.5
13-1161.01,16177,0.5
13-1161.01,20324,0.5
13-1161.01,16178,0.5
13-1161.01,16181,0.5
13-1161.01,16180,0.5
13-1161.01,20323,0.5
13-1161.01,16173,0.5
13-1161.01,16176,1.0
13-1199.04,15965,0.5
13-1199.04,15962,0.5
13-1199.04,15956,0.5
13-1199.04,15960,0.5
13-1199.04,15947,1.0
13-1199.04,15957,0.5
13-1199.04,15963,0.5
13-1199.04,15951,1.0
13-1199.04,15964,0.5
13-1199.04,15961,0.5
13-1199.04,15949,0.5
13-1199.04,15954,1.0
13-1199.04,15959,0.5
13-1199.04,15955,0.5
13-1199.04,15958,0.5
13-1199.04,15953,0.5
13-1199.04,15948,0.5
13-1199.04,15952,0.5
13-1199.04,15967,0.5
13-1199.04,15966,0.5
13-1199.04,15950,0.5
13-1199.05,15981,0.5
13-1199.05,15980,0.5
13-1199.05,15979,0.5
13-1199.05,15973,0.5
13-1199.05,15968,1.0
13-1199.05,15976,0.5
13-1199.05,15975,1.0
13-1199.05,15978,0.5
13-1199.05,15969,0.5
13-1199.05,15970,0.5
13-1199.05,15971,0.5
13-1199.05,15977,0.5
13-1199.05,15974,0.5
13-1199.05,15972,1.0
13-1199.06,15718,0.0
13-1199.06,15731,0.0
13-1199.06,15710,1.0
13-1199.06,15709,1.0
13-1199.06,15728,0.5
13-1199.06,15733,0.5
13-1199.06,15707,0.5
13-1199.06,15730,1.0
13-1199.06,15734,1.0
13-1199.06,15729,0.5
13-1199.06,15703,0.5
13-1199.06,15735,1.0
13-1199.06,15714,0.5
13-1199.06,15732,1.0
13-1199.06,15704,0.5
13-1199.06,15726,0.5
13-1199.06,15711,1.0
13-1199.06,15717,0.5
13-1199.06,15713,0.5
13-1199.06,15721,0.5
13-1199.06,15705,0.0
13-1199.06,15719,0.5
13-1199.06,15725,0.5
13-1199.06,15708,1.0
13-1199.06,15727,1.0
13-1199.06,15716,0.5
13-1199.06,15715,1.0
13-1199.06,15724,1.0
13-1199.06,15722,1.0
13-1199.06,15723,1.0
13-1199.06,15720,0.5
13-1199.06,15702,0.5
13-1199.06,15706,0.5
13-1199.06,15712,0.5
13-1199.07,21482,0.5
13-1199.07,21483,0.5
13-1199.07,21484,0.5
13-1199.07,21485,0.5
13-1199.07,21486,0.5
13-1199.07,21487,0.5
13-1199.07,21488,0.5
13-1199.07,21489,1.0
13-1199.07,21490,0.0
13-1199.07,21491,0.5
13-1199.07,21492,1.0
13-1199.07,21493,0.5
13-1199.07,21494,0.5
13-1199.07,21495,0.5
13-1199.07,21496,0.5
13-1199.07,21497,1.0
13-1199.07,21498,1.0
13-1199.07,21499,0.5
13-1199.07,21500,0.5
13-1199.07,21501,0.0
13-1199.07,21502,0.5
13-1199.07,21503,0.5
13-1199.07,21504,0.0
13-2011.00,21505,1.0
13-2011.00,21506,0.5
13-2011.00,21507,0.5
13-2011.00,21508,0.5
13-2011.00,21509,0.5
13-2011.00,21510,0.5
13-2011.00,21511,0.5
13-2011.00,21512,0.5
13-2011.00,21513,0.5
13-2011.00,21514,0.5
13-2011.00,21515,1.0
13-2011.00,21516,0.5
13-2011.00,21517,1.0
13-2011.00,21518,0.5
13-2011.00,21519,0.5
13-2011.00,21520,0.5
13-2011.00,21521,0.5
13-2011.00,21522,0.5
13-2011.00,21523,0.5
13-2011.00,21524,0.5
13-2011.00,21525,0.5
13-2011.00,21526,0.5
13-2011.00,21527,0.5
13-2011.00,21528,0.5
13-2011.00,21529,0.5
13-2011.00,21530,0.5
13-2011.00,21531,0.5
13-2011.00,21532,0.5
13-2011.00,21533,0.5
13-2011.00,21534,0.5
13-2022.00,21535,0.5
13-2022.00,21536,0.5
13-2022.00,21537,1.0
13-2022.00,21538,0.5
13-2022.00,21539,0.5
13-2022.00,21540,0.5
13-2022.00,21541,0.5
13-2022.00,21542,0.5
13-2022.00,21543,0.5
13-2022.00,21544,0.5
13-2022.00,21545,0.5
13-2022.00,21546,0.5
13-2022.00,21547,0.5
13-2022.00,21548,1.0
13-2023.00,21549,0.5
13-2023.00,21550,0.5
13-2023.00,21551,0.5
13-2023.00,21552,0.5
13-2023.00,21553,0.5
13-2023.00,21554,0.5
13-2023.00,21555,0.5
13-2023.00,21556,0.5
13-2023.00,21557,0.5
13-2023.00,21558,0.5
13-2023.00,21559,0.5
13-2023.00,21560,0.5
13-2023.00,21561,0.5
13-2023.00,21562,0.5
13-2023.00,21563,0.5
13-2023.00,21564,0.5
13-2023.00,21565,0.5
13-2023.00,21566,0.5
13-2023.00,21567,0.5
13-2023.00,21568,0.0
13-2023.00,21569,0.5
13-2023.00,21570,0.5
13-2023.00,21571,0.5
13-2023.00,21572,0.5
13-2023.00,21573,0.5
13-2023.00,21574,0.5
13-2023.00,21575,1.0
13-2023.00,21576,0.5
13-2023.00,21577,0.5
13-2023.00,21578,0.5
13-2031.00,3399,0.5
13-2031.00,3394,0.5
13-2031.00,3402,0.5
13-2031.00,3395,0.5
13-2031.00,3398,0.5
13-2031.00,3405,0.5
13-2031.00,3401,0.5
13-2031.00,3404,1.0
13-2031.00,3397,0.5
13-2031.00,3396,0.5
13-2031.00,3403,0.5
13-2031.00,3400,0.5
13-2031.00,3406,0.0
13-2041.00,1250,0.5
13-2041.00,1254,0.5
13-2041.00,1255,1.0
13-2041.00,1251,0.5
13-2041.00,1259,0.5
13-2041.00,1257,0.5
13-2041.00,1258,0.5
13-2041.00,21164,0.5
13-2041.00,1252,0.5
13-2041.00,1256,0.5
13-2041.00,1253,0.5
13-2051.00,21579,0.5
13-2051.00,21580,0.5
13-2051.00,21581,0.5
13-2051.00,21582,0.5
13-2051.00,21583,0.5
13-2051.00,21584,0.5
13-2051.00,21585,0.5
13-2051.00,21586,0.5
